# x y shiftx shifty (regularE-shiftedE)/(shiftlength)
3.17622 -3.40484 -0.111904 0.0761116 0.816409
3.17622 -3.40484 0.0344781 -0.124561 0.323301
3.17622 -2.00798 -0.0947325 -0.0880826 0.639736
3.17622 -2.00798 -0.105596 0.070262 0.970195
3.17622 -2.00798 0.123552 -0.0764107 0.0100219
3.17622 -2.00798 0.024985 0.144206 0.683303
3.17622 -2.00798 0.120971 0.0698428 0.311138
3.17622 -2.00798 0.0260473 -0.156342 0.164197
3.17622 2.88102 -0.0919473 -0.0856405 0.660172
3.17622 2.88102 0.157225 -0.0840582 0.00865824
3.17622 2.88102 0.0406351 -0.14138 0.0930104
3.17622 2.88102 0.116431 0.0459421 0.293793
3.17622 2.88102 0.0344781 0.15481 0.612365
3.17622 2.88102 -0.0924268 0.0805678 0.938723
3.47864 -1.83337 -0.0959863 0.0743636 1.51279
3.47864 -1.83337 -0.120971 -0.0698428 0.839069
3.47864 -1.83337 0.00258085 -0.146254 -0.0374111
3.47864 -1.83337 0.17947 -0.00115742 -0.344849
3.47864 -1.83337 0.0446556 0.118409 0.762549
3.47864 -1.83337 0.11665 -0.0973315 -0.437936
3.78107 0.436518 0.0375244 -0.15648 0.268273
3.78107 0.436518 -0.112681 0.0499162 0.890322
3.78107 0.436518 -0.0901981 -0.101067 0.586365
3.78107 0.436518 0.162365 0.0475712 0.219741
3.78107 0.436518 0.120971 -0.0698428 0.156461
3.78107 0.436518 0.0429999 0.120737 0.523522
-3.03436 1.9343 0.117322 0.0549407 0.580937
-3.03436 1.9343 0.135905 -0.0815865 0.529763
-3.03436 1.9343 -0.123528 0.0680282 0.387994
-3.03436 1.9343 0.0114519 -0.130071 0.546823
-3.03436 1.9343 0.00779299 0.138928 0.472917
-3.03436 1.9343 -0.122386 -0.066939 0.470742
-3.01488 2.28162 -0.00779299 -0.138928 0.531627
-3.01488 2.28162 0.118435 0.0705542 0.511117
-3.01488 2.28162 0.109529 -0.0839868 0.576708
-3.01488 2.28162 -0.130917 0.0596408 0.428666
-3.01488 2.28162 -0.0160455 0.133653 0.492072
-3.01488 2.28162 -0.131321 -0.0708993 0.398232
-3.05499 2.61575 0.0907763 0.086185 0.6364
-3.05499 2.61575 0.0160455 -0.133653 0.475961
-3.05499 2.61575 0.13448 -0.0630987 0.485417
-3.05499 2.61575 -0.120338 0.0713401 0.407697
-3.05499 2.61575 -0.0202903 0.158991 0.505056
-3.05499 2.61575 -0.114872 -0.0740121 0.463245
-3.10572 3.01323 0.0202903 -0.158991 0.461507
-3.10572 3.01323 0.103149 0.0859522 0.532559
-3.10572 3.01323 -0.12192 0.0586586 0.485586
-3.10572 3.01323 0.111067 -0.0728057 0.541212
-3.10572 3.01323 -0.0216637 0.14674 0.465028
-3.10572 3.01323 -0.100048 -0.0876505 0.472732
-3.15988 3.38008 0.0216637 -0.14674 0.541393
-3.15988 3.38008 0.11578 0.0750341 0.499873
-3.15988 3.38008 0.124812 -0.0607874 0.545188
-3.15988 3.38008 -0.110005 0.0910618 0.427117
-3.15988 3.38008 -0.00596091 0.149591 0.430954
-3.15988 3.38008 -0.100256 -0.0880809 0.512949
-3.34213 -1.60062 -0.0540323 0.116427 0.438561
-3.34213 -1.60062 0.124908 0.014604 0.540681
-3.34213 -1.60062 -0.0451762 -0.154988 0.471943
-3.34213 -1.60062 0.141228 0.136543 0.394874
-3.34213 -1.60062 0.0853556 -0.113522 0.515235
-3.34213 -1.60062 -0.116949 -0.0444738 0.5887
-3.14042 -2.86961 0.135782 0.0687469 0.489198
-3.14042 -2.86961 -0.134713 0.065279 0.443764
-3.14042 -2.86961 -0.00549429 0.127356 0.534941
-3.14042 -2.86961 -0.0137421 -0.14425 0.521113
-3.14042 -2.86961 0.107229 -0.0744067 0.573926
-3.14042 -2.86961 -0.128501 -0.0653314 0.424059
-2.80097 -2.69774 -0.0153549 0.120715 0.671827
-2.80097 -2.69774 -0.141277 0.0586095 0.450374
-2.80097 -2.69774 0.14699 0.0483429 0.462278
-2.80097 -2.69774 -0.0285531 -0.143154 0.444656
-2.80097 -2.69774 0.0932812 -0.0898108 0.57586
-2.80097 -2.69774 -0.135782 -0.0687469 0.313688
-2.83935 -2.39595 0.127964 0.0434088 0.440375
-2.83935 -2.39595 0.162345 -0.0723722 0.386519
-2.83935 -2.39595 -0.124301 0.0739376 0.495292
-2.83935 -2.39595 0.00610948 0.130408 0.579969
-2.83935 -2.39595 0.0153549 -0.120715 0.534045
-2.83935 -2.39595 -0.125922 -0.0621056 0.486405
-2.75608 -1.75786 0.125488 0.0580328 0.472714
-2.75608 -1.75786 -0.10951 0.0775015 0.518607
-2.75608 -1.75786 0.0245623 0.140504 0.525731
-2.75608 -1.75786 -0.0271996 -0.124828 0.534504
-2.75608 -1.75786 -0.149062 -0.050625 0.483066
-2.75608 -1.75786 0.115213 -0.0845497 0.459297
-2.69468 -1.4066 -0.0553985 0.168712 0.484569
-2.69468 -1.4066 0.0765383 0.0934098 0.514711
-2.69468 -1.4066 -0.0245623 -0.140504 0.482368
-2.69468 -1.4066 0.100926 -0.0824711 0.461776
-2.69468 -1.4066 -0.117752 0.0589362 0.537621
-2.69468 -1.4066 -0.134072 -0.0630024 0.539487
-2.83317 -0.984823 -0.00874355 0.132346 0.454978
-2.83317 -0.984823 0.131937 -0.0753026 0.470561
-2.83317 -0.984823 0.12166 0.0560928 0.534089
-2.83317 -0.984823 -0.161692 -0.0438333 0.484302
-2.83317 -0.984823 0.0553985 -0.168712 0.531203
-2.83317 -0.984823 -0.136642 0.0796365 0.349385
-2.83317 -0.984823 -0.0623537 -0.109776 0.633249
-3.76243 -1.31648 0.114088 0.00277085 0.688648
-3.76243 -1.31648 -0.0504622 0.11723 0.438469
-3.76243 -1.31648 0.081323 0.141929 0.600899
-3.76243 -1.31648 -0.0798021 -0.0853947 0.479056
-3.76243 -1.31648 0.0511715 -0.15813 0.365018
-3.76243 -1.31648 -0.165096 0.0391463 0.394811
-3.2374 -1.09441 0.0250491 0.12347 0.551969
-3.2374 -1.09441 0.161692 0.0438333 0.514279
-3.2374 -1.09441 -0.128687 0.0530998 0.553742
-3.2374 -1.09441 -0.0959222 -0.0860587 0.433159
-3.2374 -1.09441 0.0993379 -0.0659428 0.528277
-2.80063 -0.34107 0.118439 -0.0740271 0.582497
-2.80063 -0.34107 0.0407143 0.159002 0.501249
-2.80063 -0.34107 0.12613 0.05821 0.519621
-2.80063 -0.34107 -0.149659 -0.0381791 0.377263
-2.80063 -0.34107 -0.0796654 0.0972159 0.516451
-2.80063 -0.34107 -0.0217597 -0.125156 0.512322
-2.69885 0.0564349 0.0129075 0.135623 0.554421
-2.69885 0.0564349 0.085416 -0.100792 0.500357
-2.69885 0.0564349 0.127261 0.0432237 0.569623
-2.69885 0.0564349 -0.12038 -0.061786 0.443049
-2.69885 0.0564349 -0.113897 0.082503 0.503615
-2.69885 0.0564349 -0.0407143 -0.159002 0.406407
-3.05054 0.57563 0.153586 -0.0720546 0.64391
-3.05054 0.57563 -0.0496948 0.153884 0.367272
-3.05054 0.57563 0.105545 0.0578928 0.647975
-3.05054 0.57563 -0.135973 -0.0786248 0.38827
-3.05054 0.57563 0.0267814 -0.125175 0.520174
-3.05054 0.57563 -0.120114 0.0514306 0.413112
-3.35491 -0.205665 0.0294696 0.125846 0.397
-3.35491 -0.205665 0.142045 0.0430538 0.389915
-3.35491 -0.205665 -0.108351 -0.0763227 0.528701
-3.35491 -0.205665 -0.107768 0.0758323 0.464194
-3.35491 -0.205665 0.0720518 -0.0923412 0.645846
-2.71365 1.3735 0.114603 0.0295303 0.699334
-2.71365 1.3735 0.0076203 0.142733 0.551867
-2.71365 1.3735 0.057491 -0.165265 0.320832
-2.71365 1.3735 0.1633 -0.0878566 0.461719
-2.71365 1.3735 -0.143356 -0.0312232 0.467336
-2.71365 1.3735 -0.0521587 -0.122863 0.428927
-2.71365 1.3735 -0.116832 0.0942481 0.42403
-2.6946 1.73033 0.106983 -0.113202 0.418618
-2.6946 1.73033 0.119447 0.0397684 0.560025
-2.6946 1.73033 -0.135905 0.0815865 0.500976
-2.6946 1.73033 -0.0076203 -0.142733 0.416912
-2.6946 1.73033 -0.124453 -0.0484847 0.514064
-2.6946 1.73033 -0.0185827 0.136527 0.524529
-2.74106 2.07165 0.109374 0.0483011 0.660445
-2.74106 2.07165 0.0185827 -0.136527 0.37263
-2.74106 2.07165 0.00890602 0.154541 0.484368
-2.74106 2.07165 0.13803 -0.0967587 0.443335
-2.74106 2.07165 -0.109529 0.0839868 0.464524
-2.74106 2.07165 -0.117322 -0.0549407 0.527454
-2.71879 2.458 0.100468 -0.10624 0.500874
-2.71879 2.458 0.0827208 0.11298 0.569923
-2.71879 2.458 -0.00890602 -0.154541 0.466339
-2.71879 2.458 0.154097 0.0103495 0.549019
-2.71879 2.458 -0.13448 0.0630987 0.438905
-2.71879 2.458 -0.0437041 0.149284 0.472936
-2.71879 2.458 -0.118435 -0.0705542 0.462537
-2.82805 2.83121 0.0437041 -0.149284 0.438407
-2.82805 2.83121 0.103251 0.0897646 0.588945
-2.82805 2.83121 0.126425 -0.036304 0.604085
-2.82805 2.83121 -0.111067 0.0728057 0.43704
-2.82805 2.83121 -0.00791806 0.158758 0.428056
-2.82805 2.83121 -0.0907763 -0.086185 0.496248
-2.84785 3.22811 0.127517 0.0650595 0.475974
-2.84785 3.22811 0.00791806 -0.158758 0.56698
-2.84785 3.22811 0.111169 -0.0689932 0.621448
-2.84785 3.22811 -0.124812 0.0607874 0.447083
-2.84785 3.22811 -0.103149 -0.0859522 0.515735
-2.84785 3.22811 -0.00903265 0.135821 0.392362
-2.87043 -3.41662 -0.121741 0.0745566 0.436295
-2.87043 -3.41662 0.120097 0.0599024 0.481122
-2.87043 -3.41662 0.00903265 -0.135821 0.585239
-2.87043 -3.41662 -0.0007692 0.144399 0.403736
-2.87043 -3.41662 0.136549 -0.070762 0.501462
-2.87043 -3.41662 -0.11578 -0.0750341 0.574375
-2.57018 -3.26687 -0.120866 0.084497 0.401347
-2.57018 -3.26687 0.127982 0.0308498 0.580858
-2.57018 -3.26687 0.000967852 0.13784 0.495096
-2.57018 -3.26687 0.0164519 -0.130664 0.51367
-2.57018 -3.26687 0.143512 -0.0954362 0.539684
-2.57018 -3.26687 -0.120097 -0.0599024 0.429774
-3.28123 0.108952 -0.0436959 0.108046 0.556279
-3.28123 0.108952 0.112575 -0.0827927 0.500598
-3.28123 0.108952 0.119058 0.0614963 0.437552
-3.28123 0.108952 -0.137237 -0.0500142 0.424101
-3.28123 0.108952 -0.0294696 -0.125846 0.594374
-2.56776 -2.92227 0.123091 0.0232546 0.674246
-2.56776 -2.92227 -0.0932812 0.0898108 0.447187
-2.56776 -2.92227 0.053709 0.138154 0.531374
-2.56776 -2.92227 -0.000967852 -0.13784 0.377702
-2.56776 -2.92227 0.127014 -0.10699 0.516441
-2.56776 -2.92227 -0.121834 -0.0533427 0.424269
-2.51945 -2.28743 -0.121854 0.086999 0.431586
-2.51945 -2.28743 0.133081 0.0207026 0.492951
-2.51945 -2.28743 0.0205583 0.127277 0.505903
-2.51945 -2.28743 0.0343815 -0.115781 0.587254
-2.51945 -2.28743 -0.127964 -0.0434088 0.437244
-2.46805 -1.96924 0.120949 0.0377813 0.594045
-2.46805 -1.96924 -0.115213 0.0845497 0.387864
-2.46805 -1.96924 0.0102757 0.142582 0.466822
-2.46805 -1.96924 -0.0205583 -0.127277 0.534839
-2.46805 -1.96924 0.112522 -0.106574 0.533335
-2.46805 -1.96924 -0.142412 -0.0402779 0.422788
-2.44236 -1.61278 0.112464 0.0406365 0.630957
-2.44236 -1.61278 -0.0243879 0.175881 0.356982
-2.44236 -1.61278 -0.0102757 -0.142582 0.439785
-2.44236 -1.61278 -0.100926 0.0824711 0.460337
-2.44236 -1.61278 0.110673 -0.104801 0.523869
-2.44236 -1.61278 -0.125488 -0.0580328 0.504963
-2.50333 -1.17308 0.120553 -0.00669314 0.600742
-2.50333 -1.17308 -0.0102766 0.131395 0.436152
-2.50333 -1.17308 -0.0765383 -0.0934098 0.579249
-2.50333 -1.17308 0.119423 0.134967 0.541414
-2.50333 -1.17308 0.136852 -0.135244 0.498762
-2.50333 -1.17308 -0.131937 0.0753026 0.369606
-2.50333 -1.17308 0.0243879 -0.175881 0.493774
-2.52902 -0.844591 0.00979541 0.127381 0.569884
-2.52902 -0.844591 0.1297 0.0035716 0.528465
-2.52902 -0.844591 -0.12166 -0.0560928 0.452947
-2.52902 -0.844591 -0.130404 0.0762528 0.435021
-2.52902 -0.844591 0.0102766 -0.131395 0.476769
-2.85503 -0.653959 0.0217597 0.125156 0.651852
-2.85503 -0.653959 0.130404 -0.0762528 0.511671
-2.85503 -0.653959 0.140199 0.0511286 0.605906
-2.85503 -0.653959 -0.127899 -0.0527091 0.360599
-2.85503 -0.653959 -0.127899 0.0869765 0.390532
-2.85503 -0.653959 0.00874355 -0.132346 0.470991
-2.50453 -0.526138 0.00769082 0.132237 0.616923
-2.50453 -0.526138 0.119904 -0.12381 0.48201
-2.50453 -0.526138 -0.140199 -0.0511286 0.381056
-2.50453 -0.526138 0.126358 0.0144101 0.575794
-2.50453 -0.526138 -0.118439 0.0740271 0.481176
-2.50453 -0.526138 -0.00979541 -0.127381 0.443874
-2.48531 -0.195545 0.118667 -0.117827 0.50078
-2.48531 -0.195545 0.0418445 0.144016 0.511751
-2.48531 -0.195545 0.122646 0.0268562 0.568594
-2.48531 -0.195545 -0.12613 -0.05821 0.486596
-2.48531 -0.195545 -0.085416 0.100792 0.481943
-2.48531 -0.195545 -0.00769082 -0.132237 0.513493
-2.66658 0.395493 0.0931242 0.0817798 0.648262
-2.66658 0.395493 0.114353 -0.0923996 0.393456
-2.66658 0.395493 -0.0480401 0.129947 0.553607
-2.66658 0.395493 -0.126804 -0.0531204 0.438988
-2.66658 0.395493 -0.0129075 -0.135623 0.441478
-2.66658 0.395493 -0.153586 0.0720546 0.428013
-2.78668 0.720362 0.0867024 0.0959909 0.647528
-2.78668 0.720362 0.141164 -0.0481675 0.490985
-2.78668 0.720362 -0.0229472 0.138392 0.498627
-2.78668 0.720362 -0.105545 -0.0578928 0.499699
-2.78668 0.720362 -0.15524 0.0959909 0.326985
-2.78668 0.720362 0.0480401 -0.129947 0.465698
-2.84405 1.06634 0.10965 -0.0424014 0.767269
-2.84405 1.06634 0.0521587 0.122863 0.593535
-2.84405 1.06634 0.0229472 -0.138392 0.404141
-2.84405 1.06634 -0.132293 -0.0424014 0.214177
-2.84405 1.06634 -0.0911977 0.0916401 0.54362
-2.42714 1.44733 0.112385 0.0562935 0.544147
-2.42714 1.44733 0.0486972 -0.117387 0.528058
-2.42714 1.44733 0.0124646 0.152971 0.330305
-2.42714 1.44733 0.170805 -0.0612725 0.568315
-2.42714 1.44733 -0.114603 -0.0295303 0.600764
-2.42714 1.44733 -0.106983 0.113202 0.363648
-2.39598 1.82975 0.0999206 -0.0966774 0.456237
-2.39598 1.82975 0.0925271 0.103378 0.465088
-2.39598 1.82975 -0.0124646 -0.152971 0.504406
-2.39598 1.82975 0.172062 0.004292 0.445653
-2.39598 1.82975 -0.13803 0.0967587 0.492218
-2.39598 1.82975 -0.0286559 0.14506 0.448642
-2.39598 1.82975 -0.119447 -0.0397684 0.592818
-2.46762 2.1924 0.0536291 0.116589 0.506691
-2.46762 2.1924 0.0286559 -0.14506 0.431161
-2.46762 2.1924 -0.109374 -0.0483011 0.566806
-2.46762 2.1924 0.121183 -0.0416823 0.533181
-2.46762 2.1924 -0.100468 0.10624 0.409679
-2.33355 2.48388 0.0675538 -0.158272 0.501806
-2.33355 2.48388 0.0596964 0.132651 0.45599
-2.33355 2.48388 0.121881 -0.0280956 0.498062
-2.33355 2.48388 -0.154097 -0.0103495 0.464631
-2.33355 2.48388 -0.0536291 -0.116589 0.48854
-2.33355 2.48388 -0.0713766 0.10263 0.569874
-2.51199 2.74045 0.0713766 -0.10263 0.567404
-2.51199 2.74045 0.131073 0.0300204 0.402915
-2.51199 2.74045 -0.0231735 0.126069 0.52986
-2.51199 2.74045 -0.126425 0.036304 0.577536
-2.51199 2.74045 -0.0827208 -0.11298 0.444435
-2.52905 3.39076 0.12706 0.0352282 0.588752
-2.52905 3.39076 -0.0163471 -0.134053 0.528345
-2.52905 3.39076 0.117228 -0.0970335 0.547735
-2.52905 3.39076 -0.136549 0.070762 0.37625
-2.52905 3.39076 -0.0164519 0.130664 0.491035
-2.52905 3.39076 -0.127517 -0.0650595 0.429471
-2.25023 -3.18974 0.114065 0.12349 0.420284
-2.25023 -3.18974 -0.127014 0.10699 0.52561
-2.25023 -3.18974 -0.00392345 0.130245 0.522485
-2.25023 -3.18974 0.0155293 -0.126286 0.558098
-2.25023 -3.18974 0.131033 -0.0224629 0.416092
-2.25023 -3.18974 -0.127982 -0.0308498 0.518448
-2.26004 -2.86413 -0.0693819 0.114899 0.338734
-2.26004 -2.86413 0.0736138 0.124035 0.423625
-2.26004 -2.86413 0.00392345 -0.130245 0.51356
-2.26004 -2.86413 0.117989 -0.00675452 0.673364
-2.26004 -2.86413 -0.123091 -0.0232546 0.479833
-2.43349 -2.57688 -0.0343815 0.115781 0.601017
-2.43349 -2.57688 0.142996 0.00913594 0.530262
-2.43349 -2.57688 -0.162345 0.0723722 0.371326
-2.43349 -2.57688 0.0986992 0.136484 0.530615
-2.43349 -2.57688 -0.14699 -0.0483429 0.254245
-2.43349 -2.57688 -0.053709 -0.138154 0.448728
