# x y shiftx shifty (regularE-shiftedE)/(shiftlength)
-3.15645 -2.86918 -0.00796919 -0.156977 0.181468
-3.15645 -2.86918 0.123521 -0.0810608 0.196739
-3.15645 -2.86918 -0.132293 -0.0755401 0.00965058
-3.06453 -2.55677 0.139801 0.0835967 0.122474
-3.06453 -2.55677 -0.11087 0.0759385 0.14118
-3.06453 -2.55677 0.022401 0.159385 0.116318
-3.06453 -2.55677 -0.039963 -0.135833 -0.0191042
-3.06453 -2.55677 0.120406 -0.0731979 0.100229
-3.06453 -2.55677 -0.179423 -0.0650615 0.0444918
-3.01301 -2.19018 0.132457 0.0804654 0.0601208
-3.01301 -2.19018 -0.113235 0.0813212 -0.0359051
-3.01301 -2.19018 0.00626261 0.162395 0.0776941
-3.01301 -2.19018 -0.022401 -0.159385 -0.0449517
-3.01301 -2.19018 0.1174 -0.0757884 0.0545414
-3.01301 -2.19018 -0.133271 -0.0834466 -0.0180249
-2.99861 -1.81667 -0.0235926 0.152757 0.0267193
-2.99861 -1.81667 -0.135509 0.0801457 -0.0206796
-2.99861 -1.81667 -0.00626261 -0.162395 0.090603
-2.99861 -1.81667 0.122318 0.0758388 0.0065213
-2.99861 -1.81667 0.126195 -0.0819294 0.0261502
-2.99861 -1.81667 -0.119497 -0.0810736 0.0767111
-3.05287 -1.46533 0.00482975 0.134943 0.188787
-3.05287 -1.46533 0.14591 -0.0769182 0.0287342
-3.05287 -1.46533 0.140374 0.0709678 0.0871671
-3.05287 -1.46533 0.0235926 -0.152757 0.137477
-3.05287 -1.46533 -0.111916 -0.0726113 0.128335
-3.05287 -1.46533 -0.184494 0.0677304 0.131113
-3.04176 -1.15496 0.135544 -0.0639753 0.0929511
-3.04176 -1.15496 0.107046 0.0911377 0.123851
-3.04176 -1.15496 -0.057833 0.160536 0.0929262
-3.04176 -1.15496 -0.189324 -0.0672127 0.0461823
-3.04176 -1.15496 -0.127611 0.0481542 0.0805397
-3.04176 -1.15496 -0.00482975 -0.134943 0.121032
-3.72486 -1.14181 0.0339312 0.138366 0.123179
-3.72486 -1.14181 0.169387 0.0424359 0.101704
-3.72486 -1.14181 0.107674 -0.072931 0.0285752
-3.72486 -1.14181 -0.0927733 -0.106854 -0.121933
-3.72486 -1.14181 -0.110512 0.0844503 0.000488983
-3.72486 -1.14181 0.0250323 -0.189978 -0.0974759
-3.64682 -0.82357 0.135456 -0.0959301 -0.0141686
-3.64682 -0.82357 -0.00441307 0.194318 0.0939067
-3.64682 -0.82357 0.090392 0.0932343 0.100332
-3.64682 -0.82357 -0.144443 -0.0539157 -0.097942
-3.64682 -0.82357 -0.117168 0.0981435 -0.0213288
-3.64682 -0.82357 -0.0339312 -0.138366 -0.0625444
-3.02243 -0.107777 0.124452 0.0693371 0.0682891
-3.02243 -0.107777 0.106063 -0.0928851 0.0396528
-3.02243 -0.107777 -0.00427862 0.155609 0.0260409
-3.02243 -0.107777 -0.145639 -0.0349531 0.0175015
-3.02243 -0.107777 -0.135677 0.103607 0.0591371
-3.02243 -0.107777 -0.0662389 -0.142931 -0.00582728
-3.03227 0.250125 -0.0289761 0.144277 0.0264346
-3.03227 0.250125 0.12873 -0.0862722 0.0646915
-3.03227 0.250125 0.119813 0.0755841 -0.0088432
-3.03227 0.250125 -0.131398 -0.0520023 0.0665228
-3.03227 0.250125 -0.167885 0.072589 -0.00338648
-3.03227 0.250125 0.00427862 -0.155609 0.0861531
-3.09891 0.581962 0.148789 -0.0686929 0.0731521
-3.09891 0.581962 -0.0329842 0.164512 0.186808
-3.09891 0.581962 0.109989 0.0836319 0.181492
-3.09891 0.581962 -0.138909 -0.0716879 -0.0344562
-3.09891 0.581962 0.0289761 -0.144277 0.00237226
-3.09891 0.581962 -0.132664 0.0720644 0.0664845
