# x y xvec_nb yvec_nb regE(nb)-regE(xy)
-2.78419 0.11975 -0.12183 -0.0780018 -0.0301466
-2.78419 0.11975 -0.00483177 -0.157797 -0.076965
-2.78419 0.11975 -0.134879 0.0753336 -0.00473423
-2.52693 -3.03664 -0.0593718 0.125476 -0.308811
-2.52693 -3.03664 -0.150182 -0.00825408 -0.395671
-2.52693 -3.03664 0.118538 0.0443367 0.0071125
-2.52693 -3.03664 -0.0604119 -0.125325 -0.0613992
-2.52693 -3.03664 0.089652 -0.131836 -0.325305
-2.26298 -2.2915 0.013505 0.136078 6.12292e-05
-2.26298 -2.2915 0.147051 0.0236103 -0.00962849
-2.26298 -2.2915 -0.135134 0.0981659 -0.116267
-2.26298 -2.2915 -0.0243511 -0.140389 0.00967558
-2.26298 -2.2915 0.127174 -0.11529 -0.0380882
-2.26298 -2.2915 -0.142199 -0.050935 -0.0086419
-2.23192 -1.97852 0.150965 0.0273298 0.0191252
-2.23192 -1.97852 -0.106872 0.111129 -0.0604561
-2.23192 -1.97852 0.040905 0.140199 0.117997
-2.23192 -1.97852 0.133546 -0.112468 -0.0082613
-2.23192 -1.97852 -0.013505 -0.136078 -6.12292e-05
-2.23192 -1.97852 -0.148639 -0.0379123 -0.126651
-2.13784 -1.65607 0.130376 0.0407057 0.0397075
-2.13784 -1.65607 -0.0760635 0.110987 -0.179445
-2.13784 -1.65607 0.0783769 0.1724 -0.190425
-2.13784 -1.65607 -0.040905 -0.140199 -0.117997
-2.13784 -1.65607 0.11006 -0.11287 -0.0907004
-2.13784 -1.65607 -0.147777 -0.0290701 -0.17631
-2.21146 -1.05124 0.123415 0.0724114 0.00389544
-2.21146 -1.05124 -0.000775448 0.16348 0.00831439
-2.21146 -1.05124 0.110387 -0.0905679 -0.116283
-2.21146 -1.05124 -0.0440538 -0.151981 -0.0296091
-2.21146 -1.05124 -0.124338 0.0958531 -0.0124211
-2.21146 -1.05124 -0.136974 -0.0540552 0.0764261
-2.49744 -0.830777 -0.0134296 0.150673 -0.0401208
-2.49744 -0.830777 0.123563 0.0676272 0.0234938
-2.49744 -0.830777 0.124338 -0.0958531 0.0124211
-2.49744 -0.830777 -0.139477 -0.0151325 0.0298714
-2.49744 -0.830777 -0.15723 0.119114 0.0435284
-2.49744 -0.830777 -0.0126358 -0.149908 0.0877702
-2.85907 -0.556814 0.15723 -0.119114 -0.0435284
-2.85907 -0.556814 0.027722 0.136361 -0.00758389
-2.85907 -0.556814 0.1438 0.0315591 -0.0995452
-2.85907 -0.556814 -0.137266 -0.0995296 0.128422
-2.85907 -0.556814 -0.137266 0.0523026 0.174474
-2.85907 -0.556814 0.0177524 -0.134247 -0.0324582
-2.21324 -0.675234 -0.0110773 0.153832 0.0315864
-2.21324 -0.675234 0.123981 0.068966 0.0342039
-2.21324 -0.675234 -0.123563 -0.0676272 -0.0234938
-2.21324 -0.675234 0.12419 -0.0910689 -0.00520678
-2.21324 -0.675234 -0.136993 0.0830463 -0.0585424
-2.21324 -0.675234 0.000775448 -0.16348 -0.00831439
-2.23872 -0.32142 0.135058 -0.0848662 -0.000119329
-2.23872 -0.32142 0.0175069 0.166982 -0.00588748
-2.23872 -0.32142 0.124523 0.0690274 0.0369371
-2.23872 -0.32142 -0.110504 0.0945857 -0.0268366
-2.23872 -0.32142 -0.125915 -0.070786 -0.0986513
-2.23872 -0.32142 0.0110773 -0.153832 -0.0315864
-2.22689 0.4277 -0.0161129 0.164934 -0.067131
-2.22689 0.4277 0.131244 -0.0755547 -0.095466
-2.22689 0.4277 -0.117956 -0.0741367 -0.0121386
-2.22689 0.4277 0.113836 0.0797499 -0.0803878
-2.22689 0.4277 0.0123614 -0.158722 -0.0877068
-2.22689 0.4277 -0.132845 0.0799702 -0.0410326
-2.53243 0.611631 0.132845 -0.0799702 0.0410326
-2.53243 0.611631 -0.0163002 0.151612 -0.0630819
-2.53243 0.611631 0.116733 0.0849634 -0.0329856
-2.53243 0.611631 -0.12601 -0.0594447 0.0123115
-2.53243 0.611631 0.0148893 -0.154107 0.0301716
-2.53243 0.611631 -0.144371 0.0864266 -0.0731395
-2.86449 0.810413 0.144371 -0.0864266 0.0731395
-2.86449 0.810413 0.00712643 0.153578 -0.0484698
-2.86449 0.810413 -0.131509 -0.0846324 -0.00589307
-2.86449 0.810413 0.128071 0.0651853 0.0187024
-2.86449 0.810413 0.0183614 -0.145871 0.0953736
-2.86449 0.810413 -0.13491 0.0651853 0.105336
-2.16462 1.47106 0.154486 -0.104359 0.0543194
-2.16462 1.47106 0.0885988 0.163336 0.301032
-2.16462 1.47106 0.138268 0.0264691 0.239317
-2.16462 1.47106 -0.122658 0.0757815 0.211265
-2.16462 1.47106 -0.0074724 -0.142537 -0.0449406
-2.16462 1.47106 -0.139589 -0.0847812 -0.0162299
-2.16462 1.47106 -0.0350605 0.175777 0.282156
-2.24525 1.87534 0.0350605 -0.175777 -0.282156
-2.24525 1.87534 0.0467038 0.156213 -0.293819
-2.24525 1.87534 -0.103202 0.0846092 -0.169648
-2.24525 1.87534 0.123659 -0.0124409 0.043157
-2.24525 1.87534 -0.0875975 -0.0999953 -0.151299
-2.13784 2.23463 0.0769555 -0.168654 0.28735
-2.13784 2.23463 0.157832 0.10961 -0.0260152
-2.13784 2.23463 -0.0467038 -0.156213 0.293819
-2.13784 2.23463 -0.122276 0.0750838 0.0898443
-2.13784 2.23463 0.134629 -0.0314042 0.12724
-2.13784 2.23463 0.0158289 0.149199 -0.0872756
-2.13784 2.23463 -0.149906 -0.0716042 0.152087
-2.10143 2.57779 0.100442 0.108943 0.0499346
-2.10143 2.57779 -0.0158289 -0.149199 0.0872756
-2.10143 2.57779 0.142004 -0.0395888 0.0549144
-2.10143 2.57779 -0.138105 -0.074115 0.165796
-2.10143 2.57779 -0.139002 0.069145 0.150408
-2.10143 2.57779 -0.0421042 0.165035 0.0432847
-2.19827 2.95737 0.10876 0.0922437 0.129237
-2.19827 2.95737 0.0421042 -0.165035 -0.0432847
-2.19827 2.95737 0.142547 -0.0560916 0.000176348
-2.19827 2.95737 -0.161588 0.0427192 0.202734
-2.19827 2.95737 -0.0968976 -0.0958896 0.117211
-2.19827 2.95737 -0.0442113 0.148831 -0.0754029
