# x y xvec_nb yvec_nb regE(nb)-regE(xy)
3.17622 -2.00798 0.0260473 -0.156342 -0.0353937
3.17622 2.88102 -0.0919473 -0.0856405 -0.017151
3.17622 2.88102 0.157225 -0.0840582 -0.185828
3.17622 2.88102 0.0406351 -0.14138 -0.200672
3.17622 2.88102 0.116431 0.0459421 -0.033949
3.17622 2.88102 0.0344781 0.15481 -0.127161
3.17622 2.88102 -0.0924268 0.0805678 0.0751972
3.47864 -1.83337 -0.0959863 0.0743636 0.320936
3.47864 -1.83337 -0.120971 -0.0698428 0.0957061
3.47864 -1.83337 0.00258085 -0.146254 -0.0324552
3.47864 -1.83337 0.17947 -0.00115742 -0.00985257
3.47864 -1.83337 0.0446556 0.118409 0.0377762
3.47864 -1.83337 0.11665 -0.0973315 0.0487375
3.78107 0.436518 0.0375244 -0.15648 0.109783
3.78107 0.436518 -0.112681 0.0499162 0.0146332
3.78107 0.436518 -0.0901981 -0.101067 -0.0448155
3.78107 0.436518 0.162365 0.0475712 -0.0267454
3.78107 0.436518 0.120971 -0.0698428 0.0384881
3.78107 0.436518 0.0429999 0.120737 -0.0537506
-3.03436 1.9343 0.117322 0.0549407 0.00591567
-3.03436 1.9343 0.135905 -0.0815865 -0.0883935
-3.03436 1.9343 -0.123528 0.0680282 -0.061263
-3.03436 1.9343 0.0114519 -0.130071 -0.0141433
-3.03436 1.9343 0.00779299 0.138928 -0.100891
-3.03436 1.9343 -0.122386 -0.066939 0.00446328
-3.01488 2.28162 -0.00779299 -0.138928 0.100891
-3.01488 2.28162 0.118435 0.0705542 -0.0936596
-3.01488 2.28162 0.109529 -0.0839868 0.107264
-3.01488 2.28162 -0.130917 0.0596408 0.0363471
-3.01488 2.28162 -0.0160455 0.133653 0.0303543
-3.01488 2.28162 -0.131321 -0.0708993 0.0361778
-3.05499 2.61575 0.0907763 0.086185 0.115245
-3.05499 2.61575 0.0160455 -0.133653 -0.0303543
-3.05499 2.61575 0.13448 -0.0630987 -0.114426
-3.05499 2.61575 -0.120338 0.0713401 -0.0468922
-3.05499 2.61575 -0.0202903 0.158991 0.0139268
-3.05499 2.61575 -0.114872 -0.0740121 0.00836377
-3.10572 3.01323 0.0202903 -0.158991 -0.0139268
-3.10572 3.01323 0.103149 0.0859522 -0.00224545
-3.10572 3.01323 -0.12192 0.0586586 -0.0379912
-3.10572 3.01323 0.111067 -0.0728057 0.0918157
-3.10572 3.01323 -0.0216637 0.14674 -0.0650323
-3.10572 3.01323 -0.100048 -0.0876505 -0.0661007
-3.15988 3.38008 0.0216637 -0.14674 0.0650323
-3.15988 3.38008 0.11578 0.0750341 -0.049634
-3.15988 3.38008 0.124812 -0.0607874 0.0673118
-3.15988 3.38008 -0.110005 0.0910618 0.249012
-3.15988 3.38008 -0.00596091 0.149591 0.111239
-3.15988 3.38008 -0.100256 -0.0880809 0.033766
-3.34213 -1.60062 -0.0540323 0.116427 0.174517
-3.34213 -1.60062 0.124908 0.014604 0.144568
-3.34213 -1.60062 -0.0451762 -0.154988 -0.105652
-3.34213 -1.60062 0.141228 0.136543 0.113055
-3.34213 -1.60062 0.0853556 -0.113522 0.000452203
-3.34213 -1.60062 -0.116949 -0.0444738 -0.0441944
-3.14042 -2.86961 0.135782 0.0687469 0.00489091
-3.14042 -2.86961 -0.134713 0.065279 0.0461171
-3.14042 -2.86961 -0.00549429 0.127356 0.0108144
-3.14042 -2.86961 -0.0137421 -0.14425 0.131453
-3.14042 -2.86961 0.107229 -0.0744067 0.02855
-3.14042 -2.86961 -0.128501 -0.0653314 0.0745624
-2.80097 -2.69774 -0.0153549 0.120715 0.123292
-2.80097 -2.69774 -0.141277 0.0586095 0.00414637
-2.80097 -2.69774 0.14699 0.0483429 0.00028253
-2.80097 -2.69774 -0.0285531 -0.143154 0.0204275
-2.80097 -2.69774 0.0932812 -0.0898108 0.173668
-2.80097 -2.69774 -0.135782 -0.0687469 -0.00489091
-2.83935 -2.39595 0.127964 0.0434088 -0.00997444
-2.83935 -2.39595 0.162345 -0.0723722 -0.0841618
-2.83935 -2.39595 -0.124301 0.0739376 -0.0330054
-2.83935 -2.39595 0.00610948 0.130408 0.00018659
-2.83935 -2.39595 0.0153549 -0.120715 -0.123292
-2.83935 -2.39595 -0.125922 -0.0621056 -0.10234
-2.75608 -1.75786 0.125488 0.0580328 -0.0312373
-2.75608 -1.75786 -0.10951 0.0775015 0.0767246
-2.75608 -1.75786 0.0245623 0.140504 0.0414527
-2.75608 -1.75786 -0.0271996 -0.124828 -0.0176335
-2.75608 -1.75786 -0.149062 -0.050625 -0.0496948
-2.75608 -1.75786 0.115213 -0.0845497 -0.0519085
-2.69468 -1.4066 -0.0553985 0.168712 -0.145953
-2.69468 -1.4066 0.0765383 0.0934098 -0.121511
-2.69468 -1.4066 -0.0245623 -0.140504 -0.0414527
-2.69468 -1.4066 0.100926 -0.0824711 -0.0784998
-2.69468 -1.4066 -0.117752 0.0589362 0.0638577
-2.69468 -1.4066 -0.134072 -0.0630024 0.0295724
-2.83317 -0.984823 -0.00874355 0.132346 -0.0164715
-2.83317 -0.984823 0.131937 -0.0753026 0.0740133
-2.83317 -0.984823 0.12166 0.0560928 0.0814131
-2.83317 -0.984823 -0.161692 -0.0438333 0.180067
-2.83317 -0.984823 0.0553985 -0.168712 0.145953
-2.83317 -0.984823 -0.136642 0.0796365 0.136233
-2.83317 -0.984823 -0.0623537 -0.109776 0.271893
-3.76243 -1.31648 0.114088 0.00277085 -0.213781
-3.76243 -1.31648 -0.0504622 0.11723 -0.103351
-3.76243 -1.31648 0.081323 0.141929 -0.166774
-3.76243 -1.31648 -0.0798021 -0.0853947 -0.082153
-3.76243 -1.31648 0.0511715 -0.15813 -0.314834
-3.76243 -1.31648 -0.165096 0.0391463 -0.240208
-3.2374 -1.09441 0.0250491 0.12347 -0.0684222
-3.2374 -1.09441 0.161692 0.0438333 -0.180067
-3.2374 -1.09441 -0.128687 0.0530998 0.0105444
-3.2374 -1.09441 -0.0959222 -0.0860587 0.0337649
-3.2374 -1.09441 0.0993379 -0.0659428 0.0348897
-2.80063 -0.34107 0.118439 -0.0740271 0.0302929
-2.80063 -0.34107 0.0407143 0.159002 0.0189764
-2.80063 -0.34107 0.12613 0.05821 0.0385507
-2.80063 -0.34107 -0.149659 -0.0381791 0.064398
-2.80063 -0.34107 -0.0796654 0.0972159 0.0638178
-2.80063 -0.34107 -0.0217597 -0.125156 -0.116893
-2.69885 0.0564349 0.0129075 0.135623 -0.040507
-2.69885 0.0564349 0.085416 -0.100792 0.0169593
-2.69885 0.0564349 0.127261 0.0432237 -0.101909
-2.69885 0.0564349 -0.12038 -0.061786 0.0362613
-2.69885 0.0564349 -0.113897 0.082503 -0.0120889
-2.69885 0.0564349 -0.0407143 -0.159002 -0.0189764
-3.05054 0.57563 0.153586 -0.0720546 -0.00168687
-3.05054 0.57563 -0.0496948 0.153884 0.142933
-3.05054 0.57563 0.105545 0.0578928 0.0535049
-3.05054 0.57563 -0.135973 -0.0786248 0.0661629
-3.05054 0.57563 0.0267814 -0.125175 0.0275935
-3.05054 0.57563 -0.120114 0.0514306 0.165514
-3.35491 -0.205665 0.0294696 0.125846 -0.169929
-3.35491 -0.205665 0.142045 0.0430538 -0.277641
-3.35491 -0.205665 -0.108351 -0.0763227 -0.0500635
-3.35491 -0.205665 -0.107768 0.0758323 -0.246833
-3.35491 -0.205665 0.0720518 -0.0923412 -0.335402
-2.71365 1.3735 0.114603 0.0295303 0.0665857
-2.71365 1.3735 0.0076203 0.142733 -0.0382068
-2.71365 1.3735 0.057491 -0.165265 0.0390152
-2.71365 1.3735 0.1633 -0.0878566 -0.035795
-2.71365 1.3735 -0.143356 -0.0312232 0.183972
-2.71365 1.3735 -0.0521587 -0.122863 0.177246
-2.71365 1.3735 -0.116832 0.0942481 0.0446588
-2.6946 1.73033 0.106983 -0.113202 0.085655
-2.6946 1.73033 0.119447 0.0397684 -0.0310278
-2.6946 1.73033 -0.135905 0.0815865 0.0883935
-2.6946 1.73033 -0.0076203 -0.142733 0.0382068
-2.6946 1.73033 -0.124453 -0.0484847 0.0910786
-2.6946 1.73033 -0.0185827 0.136527 0.107253
-2.74106 2.07165 0.109374 0.0483011 0.0666351
-2.74106 2.07165 0.0185827 -0.136527 -0.107253
-2.74106 2.07165 0.00890602 0.154541 -0.179051
-2.74106 2.07165 0.13803 -0.0967587 -0.110841
-2.74106 2.07165 -0.109529 0.0839868 -0.107264
-2.74106 2.07165 -0.117322 -0.0549407 -0.00591567
-2.71879 2.458 0.100468 -0.10624 0.244039
-2.71879 2.458 0.0827208 0.11298 0.275478
-2.71879 2.458 -0.00890602 -0.154541 0.179051
-2.71879 2.458 0.154097 0.0103495 0.230795
-2.71879 2.458 -0.13448 0.0630987 0.114426
-2.71879 2.458 -0.0437041 0.149284 0.202015
-2.71879 2.458 -0.118435 -0.0705542 0.0936596
-2.82805 2.83121 0.0437041 -0.149284 -0.202015
-2.82805 2.83121 0.103251 0.0897646 -0.033398
-2.82805 2.83121 0.126425 -0.036304 0.0543635
-2.82805 2.83121 -0.111067 0.0728057 -0.0918157
-2.82805 2.83121 -0.00791806 0.158758 -0.078606
-2.82805 2.83121 -0.0907763 -0.086185 -0.115245
-2.84785 3.22811 0.127517 0.0650595 -0.0518416
-2.84785 3.22811 0.00791806 -0.158758 0.078606
-2.84785 3.22811 0.111169 -0.0689932 0.0605743
-2.84785 3.22811 -0.124812 0.0607874 -0.0673118
-2.84785 3.22811 -0.103149 -0.0859522 0.00224545
-2.84785 3.22811 -0.00903265 0.135821 -0.118957
-2.87043 -3.41662 -0.121741 0.0745566 0.164626
-2.87043 -3.41662 0.120097 0.0599024 0.0784085
-2.87043 -3.41662 0.00903265 -0.135821 0.118957
-2.87043 -3.41662 -0.0007692 0.144399 0.056646
-2.87043 -3.41662 0.136549 -0.070762 0.0570322
-2.87043 -3.41662 -0.11578 -0.0750341 0.049634
-2.57018 -3.26687 -0.120866 0.084497 -0.0158893
-2.57018 -3.26687 0.127982 0.0308498 0.0864215
-2.57018 -3.26687 0.000967852 0.13784 0.124511
-2.57018 -3.26687 0.0164519 -0.130664 -0.0133013
-2.57018 -3.26687 0.143512 -0.0954362 0.038167
-2.57018 -3.26687 -0.120097 -0.0599024 -0.0784085
-3.28123 0.108952 -0.0436959 0.108046 -0.16296
-3.28123 0.108952 0.112575 -0.0827927 -0.137724
-3.28123 0.108952 0.119058 0.0614963 -0.192925
-3.28123 0.108952 -0.137237 -0.0500142 -0.0723145
-3.28123 0.108952 -0.0294696 -0.125846 0.169929
-2.56776 -2.92227 0.123091 0.0232546 0.170465
-2.56776 -2.92227 -0.0932812 0.0898108 -0.173668
-2.56776 -2.92227 0.053709 0.138154 -0.15142
-2.56776 -2.92227 -0.000967852 -0.13784 -0.124511
-2.56776 -2.92227 0.127014 -0.10699 -0.0348393
-2.56776 -2.92227 -0.121834 -0.0533427 -0.146663
-2.51945 -2.28743 -0.121854 0.086999 0.00916463
-2.51945 -2.28743 0.133081 0.0207026 -0.210982
-2.51945 -2.28743 0.0205583 0.127277 -0.0294211
-2.51945 -2.28743 0.0343815 -0.115781 -0.1127
-2.51945 -2.28743 -0.127964 -0.0434088 0.00997444
-2.46805 -1.96924 0.120949 0.0377813 -0.0328374
-2.46805 -1.96924 -0.115213 0.0845497 0.0519085
-2.46805 -1.96924 0.0102757 0.142582 0.0216809
-2.46805 -1.96924 -0.0205583 -0.127277 0.0294211
-2.46805 -1.96924 0.112522 -0.106574 -0.158872
-2.46805 -1.96924 -0.142412 -0.0402779 0.0349011
-2.44236 -1.61278 0.112464 0.0406365 0.0354315
-2.44236 -1.61278 -0.0243879 0.175881 -0.0250194
-2.44236 -1.61278 -0.0102757 -0.142582 -0.0216809
-2.44236 -1.61278 -0.100926 0.0824711 0.0784998
-2.44236 -1.61278 0.110673 -0.104801 -0.0476332
-2.44236 -1.61278 -0.125488 -0.0580328 0.0312373
-2.50333 -1.17308 0.120553 -0.00669314 0.03817
-2.50333 -1.17308 -0.0102766 0.131395 -0.00255565
-2.50333 -1.17308 -0.0765383 -0.0934098 0.121511
-2.50333 -1.17308 0.119423 0.134967 -0.050991
-2.50333 -1.17308 0.136852 -0.135244 0.0451104
-2.50333 -1.17308 -0.131937 0.0753026 -0.0740133
-2.50333 -1.17308 0.0243879 -0.175881 0.0250194
-2.52902 -0.844591 0.00979541 0.127381 0.0468764
-2.52902 -0.844591 0.1297 0.0035716 -0.0682287
-2.52902 -0.844591 -0.12166 -0.0560928 -0.0814131
-2.52902 -0.844591 -0.130404 0.0762528 -0.0866632
-2.52902 -0.844591 0.0102766 -0.131395 0.00255565
-2.85503 -0.653959 0.0217597 0.125156 0.116893
-2.85503 -0.653959 0.130404 -0.0762528 0.0866632
-2.85503 -0.653959 0.140199 0.0511286 0.127857
-2.85503 -0.653959 -0.127899 -0.0527091 0.171546
-2.85503 -0.653959 -0.127899 0.0869765 0.160312
-2.85503 -0.653959 0.00874355 -0.132346 0.0164715
-2.50453 -0.526138 0.00769082 0.132237 0.00848715
-2.50453 -0.526138 0.119904 -0.12381 -0.08611
-2.50453 -0.526138 -0.140199 -0.0511286 -0.127857
-2.50453 -0.526138 0.126358 0.0144101 -0.0714279
-2.50453 -0.526138 -0.118439 0.0740271 -0.0302929
-2.50453 -0.526138 -0.00979541 -0.127381 -0.0468764
-2.48531 -0.195545 0.118667 -0.117827 -0.0610437
-2.48531 -0.195545 0.0418445 0.144016 -0.106269
-2.48531 -0.195545 0.122646 0.0268562 -0.045138
-2.48531 -0.195545 -0.12613 -0.05821 -0.0385507
-2.48531 -0.195545 -0.085416 0.100792 -0.0169593
-2.48531 -0.195545 -0.00769082 -0.132237 -0.00848715
-2.66658 0.395493 0.0931242 0.0817798 -0.0102287
-2.66658 0.395493 0.114353 -0.0923996 -0.0556269
-2.66658 0.395493 -0.0480401 0.129947 0.0485562
-2.66658 0.395493 -0.126804 -0.0531204 0.0277737
-2.66658 0.395493 -0.0129075 -0.135623 0.040507
-2.66658 0.395493 -0.153586 0.0720546 0.00168687
-2.78668 0.720362 0.0867024 0.0959909 0.0234229
-2.78668 0.720362 0.141164 -0.0481675 -0.0536004
-2.78668 0.720362 -0.0229472 0.138392 0.141579
-2.78668 0.720362 -0.105545 -0.0578928 -0.0535049
-2.78668 0.720362 -0.15524 0.0959909 0.0913462
-2.78668 0.720362 0.0480401 -0.129947 -0.0485562
-2.84405 1.06634 0.10965 -0.0424014 -0.143168
-2.84405 1.06634 0.0521587 0.122863 -0.177246
-2.84405 1.06634 0.0229472 -0.138392 -0.141579
-2.84405 1.06634 -0.132293 -0.0424014 -0.0229512
-2.84405 1.06634 -0.0911977 0.0916401 0.0257863
-2.42714 1.44733 0.112385 0.0562935 0.069757
-2.42714 1.44733 0.0486972 -0.117387 -0.114235
-2.42714 1.44733 0.0124646 0.152971 -0.112378
-2.42714 1.44733 0.170805 -0.0612725 -0.0128551
-2.42714 1.44733 -0.114603 -0.0295303 -0.0665857
-2.42714 1.44733 -0.106983 0.113202 -0.085655
-2.39598 1.82975 0.0999206 -0.0966774 0.187116
-2.39598 1.82975 0.0925271 0.103378 0.181561
-2.39598 1.82975 -0.0124646 -0.152971 0.112378
-2.39598 1.82975 0.172062 0.004292 0.227603
-2.39598 1.82975 -0.13803 0.0967587 0.110841
-2.39598 1.82975 -0.0286559 0.14506 0.180243
-2.39598 1.82975 -0.119447 -0.0397684 0.0310278
-2.46762 2.1924 0.0536291 0.116589 -0.000301989
-2.46762 2.1924 0.0286559 -0.14506 -0.180243
-2.46762 2.1924 -0.109374 -0.0483011 -0.0666351
-2.46762 2.1924 0.121183 -0.0416823 -0.0114081
-2.46762 2.1924 -0.100468 0.10624 -0.244039
-2.33355 2.48388 0.0675538 -0.158272 -0.00827031
-2.33355 2.48388 0.0596964 0.132651 -0.202316
-2.33355 2.48388 0.121881 -0.0280956 0.000888497
-2.33355 2.48388 -0.154097 -0.0103495 -0.230795
-2.33355 2.48388 -0.0536291 -0.116589 0.000301989
-2.33355 2.48388 -0.0713766 0.10263 0.0234295
-2.51199 2.74045 0.0713766 -0.10263 -0.0234295
-2.51199 2.74045 0.131073 0.0300204 -0.240644
-2.51199 2.74045 -0.0231735 0.126069 -0.0914337
-2.51199 2.74045 -0.126425 0.036304 -0.0543635
-2.51199 2.74045 -0.0827208 -0.11298 -0.275478
-2.52905 3.39076 0.12706 0.0352282 0.0631743
-2.52905 3.39076 -0.0163471 -0.134053 0.113642
-2.52905 3.39076 0.117228 -0.0970335 -0.0757191
-2.52905 3.39076 -0.136549 0.070762 -0.0570322
-2.52905 3.39076 -0.0164519 0.130664 0.0133013
-2.52905 3.39076 -0.127517 -0.0650595 0.0518416
-2.25023 -3.18974 0.114065 0.12349 -0.0512666
