# x y xvec_nb yvec_nb regE(nb)-regE(xy)
-3.14803 -1.83178 -0.000782826 -0.152952 0.00230833
-3.14803 -1.83178 -0.132165 0.0746548 0.00315047
-3.14803 -1.83178 0.130577 -0.0762739 0.000948791
-3.14803 -1.83178 -0.131115 -0.0768787 0.00468174
-3.15947 -1.48048 0.133847 -0.0761118 0.00916347
-3.15947 -1.48048 -0.00080799 0.148087 0.00798876
-3.15947 -1.48048 0.132728 0.0746987 0.011456
-3.15947 -1.48048 -0.12719 -0.0780844 0.0212421
-3.15947 -1.48048 -0.138153 0.0741928 0.0393883
-3.15947 -1.48048 0.00497492 -0.152739 0.0176161
-3.16133 -1.13988 -0.00589205 0.153926 0.0278815
-3.16133 -1.13988 0.133536 -0.0733882 0.0036867
-3.16133 -1.13988 0.128869 0.078289 -0.0158381
-3.16133 -1.13988 -0.131458 0.0755949 0.0640945
-3.16133 -1.13988 -0.137345 -0.0738941 0.0320182
-3.16133 -1.13988 0.00080799 -0.148087 -0.00798876
-3.77051 -1.13905 0.00241637 0.152658 -0.0149278
-3.77051 -1.13905 0.127519 -0.0742573 -0.0496247
-3.77051 -1.13905 0.133405 0.0752316 -0.0169558
-3.77051 -1.13905 -0.127118 -0.0784662 -0.0259421
-3.77051 -1.13905 -0.128751 0.0767294 -0.0106291
-3.77051 -1.13905 0.00268948 -0.156182 -0.0328841
-3.76495 -0.787931 0.130989 -0.0774266 -0.00208827
-3.76495 -0.787931 7.37596e-05 0.154942 -0.00256369
-3.76495 -0.787931 -0.131168 -0.0759288 0.00452648
-3.76495 -0.787931 0.12769 0.0776445 0.0187541
-3.76495 -0.787931 -0.00241637 -0.152658 0.0149278
-3.76495 -0.787931 -0.129761 0.0769692 -0.00706547
-3.15551 -0.0865403 0.127995 -0.0802956 -0.0283834
-3.15551 -0.0865403 -0.000318686 0.151064 -0.00232039
-3.15551 -0.0865403 0.131439 0.0728372 -0.0047079
-3.15551 -0.0865403 -0.133722 -0.0719153 0.0380547
-3.15551 -0.0865403 -0.133216 0.0786644 0.00292708
-3.15551 -0.0865403 -0.00842267 -0.152144 0.0099695
-3.15624 0.260907 0.131757 -0.0782271 -0.00232938
-3.15624 0.260907 -0.00294452 0.150702 0.000256594
-3.15624 0.260907 -0.132897 -0.0723999 0.00530843
-3.15624 0.260907 0.130591 0.0746023 -0.000350073
-3.15624 0.260907 0.000318686 -0.151064 0.00232039
-3.15624 0.260907 -0.135007 0.0750024 -0.00207966
-3.16301 0.607521 0.133535 -0.0760993 -0.0005942
-3.16301 0.607521 -0.00524136 0.153374 0.00942563
-3.16301 0.607521 0.128022 0.0764658 -0.00446129
-3.16301 0.607521 -0.132062 -0.0756992 -0.0023641
-3.16301 0.607521 0.00294452 -0.150702 -0.000256594
-3.16301 0.607521 -0.132421 0.0751302 0.0170315
-3.76478 -0.431566 0.000237372 0.152257 -0.00466773
-3.76478 -0.431566 0.127616 -0.077297 0.021447
-3.76478 -0.431566 -0.131078 0.0745379 -0.00483953
-3.76478 -0.431566 0.131181 0.0780958 -0.000173497
-3.76478 -0.431566 -0.129834 -0.0779723 -0.00441571
-3.76478 -0.431566 -7.37596e-05 -0.154942 0.00256369
-3.15798 1.31297 0.126445 -0.0782333 -0.00954267
-3.15798 1.31297 0.00374115 0.152029 -0.00702749
-3.15798 1.31297 0.133452 0.0745118 -0.00881715
-3.15798 1.31297 -0.133207 -0.0754466 0.00739756
-3.15798 1.31297 -0.0074282 -0.153342 -0.00816063
-3.15798 1.31297 -0.129113 0.0771002 -0.00312134
-3.14938 1.66264 0.12971 -0.0775172 -0.00184599
-3.14938 1.66264 -0.132854 -0.0749288 0.00392925
-3.14938 1.66264 0.131854 0.0751016 -0.00228506
-3.14938 1.66264 0.000526509 0.151723 -0.00152973
-3.14938 1.66264 -0.00374115 -0.152029 0.00702749
-3.14938 1.66264 -0.13111 0.0766484 -0.00128411
-3.14817 2.0116 0.131524 0.0754503 0.00217577
-3.14817 2.0116 -0.132485 0.0761861 -0.001676
-3.14817 2.0116 0.131328 -0.0766214 -0.000754016
-3.14817 2.0116 -0.000526509 -0.151723 0.00152973
-3.14817 2.0116 -0.000925242 0.151251 0.0021313
-3.14817 2.0116 -0.131636 -0.0750747 0.000244667
-3.15029 2.35948 0.130983 0.075756 0.00402707
-3.15029 2.35948 0.000925242 -0.151251 -0.0021313
-3.15029 2.35948 0.132449 -0.0758007 4.94166e-05
-3.15029 2.35948 -0.133475 0.0757906 -2.22245e-05
-3.15029 2.35948 -0.0032277 0.15108 0.00898148
-3.15029 2.35948 -0.13156 -0.0750649 -0.00381933
-3.15772 2.70696 0.129141 0.0755268 0.0114966
-3.15772 2.70696 0.0032277 -0.15108 -0.00898148
-3.15772 2.70696 0.134211 -0.0753237 -0.00485943
-3.15772 2.70696 -0.131624 0.0767356 -0.0117006
-3.15772 2.70696 -0.00122269 0.153091 -0.00595925
-3.15772 2.70696 -0.130247 -0.0752892 -0.00904428
-3.16053 3.05907 0.129535 0.0776611 0.00646781
-3.16053 3.05907 0.00122269 -0.153091 0.00595925
-3.16053 3.05907 0.130364 -0.0775641 0.0173527
-3.16053 3.05907 -0.132028 0.0754648 -0.00638384
-3.16053 3.05907 -0.00218062 0.152403 -0.00133944
-3.16053 3.05907 -0.130402 -0.0763552 -0.00575972
-3.16555 3.4096 0.00218062 -0.152403 0.00133944
-3.16555 3.4096 0.131736 0.0760073 -0.0113566
-3.16555 3.4096 0.131716 -0.0747421 0.00779825
-3.16555 3.4096 -0.134444 0.0748497 -0.00646544
-3.16555 3.4096 -0.00422289 0.149824 -0.0126383
-3.16555 3.4096 -0.129848 -0.0769384 -0.00507955
-2.86255 -3.39987 0.130287 0.0744071 -0.00877599
-2.86255 -3.39987 -0.135959 0.073817 -0.00107975
-2.86255 -3.39987 -2.05936e-05 -0.150749 0.0192918
-2.86255 -3.39987 -0.00448625 0.149702 -0.019915
-2.86255 -3.39987 0.132871 -0.0772077 -0.00815719
-2.86255 -3.39987 -0.131736 -0.0760073 0.0113566
-3.76424 -0.0813755 -0.00681371 0.149318 -0.0224543
-3.76424 -0.0813755 0.130944 -0.0741609 0.00454664
-3.76424 -0.0813755 0.131451 0.0764188 -0.0305225
-3.76424 -0.0813755 -0.000237372 -0.152257 0.00466773
-3.76424 -0.0813755 -0.131315 -0.0777188 -0.000124871
-3.76424 -0.0813755 -0.135199 0.0727738 0.0135498
-2.86232 -2.70778 0.132956 0.0765184 0.0101007
-2.86232 -2.70778 -0.13042 0.0753215 -0.00788758
-2.86232 -2.70778 -0.00458479 -0.151207 -0.00283829
-2.86232 -2.70778 0.00345197 0.15178 0.00282229
-2.86232 -2.70778 -0.134491 -0.0743489 -0.00518722
-2.86232 -2.70778 0.129633 -0.0759058 -0.00064282
-2.85439 -2.35869 0.132876 0.0764719 0.000272935
-2.85439 -2.35869 -0.128452 0.0761378 0.00153198
-2.85439 -2.35869 0.00290733 0.152816 0.0001254
-2.85439 -2.35869 -0.00345197 -0.15178 -0.00282229
-2.85439 -2.35869 0.129504 -0.0752615 0.00748401
-2.85439 -2.35869 -0.133872 -0.0764584 -0.0104848
-2.8477 -2.00721 0.130453 0.0760902 -0.00556106
-2.8477 -2.00721 -0.00170468 0.152901 -0.00931673
-2.8477 -2.00721 -0.00290733 -0.152816 -0.0001254
-2.8477 -2.00721 0.129968 -0.0763442 0.000150446
-2.8477 -2.00721 -0.130577 0.0762739 -0.000948791
-2.8477 -2.00721 -0.13136 -0.0766782 0.00137797
-2.85162 -1.65554 -0.00111887 0.150811 0.00221376
-2.85162 -1.65554 -0.128872 -0.0766273 0.00854484
-2.85162 -1.65554 0.131453 0.074801 0.0042468
-2.85162 -1.65554 0.132158 -0.0768111 0.00382568
-2.85162 -1.65554 -0.133847 0.0761118 -0.00916347
-2.85162 -1.65554 0.00170468 -0.152901 0.00931673
-2.85419 -1.30867 -0.00466762 0.151677 -0.0194394
-2.85419 -1.30867 0.132572 -0.0760095 0.00201838
-2.85419 -1.30867 0.12974 0.0756706 -0.00650645
-2.85419 -1.30867 -0.132728 -0.0746987 -0.011456
-2.85419 -1.30867 -0.133536 0.0733882 -0.0036867
-2.85419 -1.30867 0.00111887 -0.150811 -0.00221376
-2.86493 -0.959816 -0.00141802 0.149796 -0.000673759
-2.86493 -0.959816 0.134407 -0.0760066 0.0127756
-2.86493 -0.959816 0.13217 0.0742585 0.00977708
-2.86493 -0.959816 -0.128869 -0.078289 0.0158381
-2.86493 -0.959816 -0.134761 0.0756366 0.0432454
-2.86493 -0.959816 0.00466762 -0.151677 0.0194394
-2.86819 -0.615284 0.00307496 0.149593 0.0136077
-2.86819 -0.615284 0.133588 -0.0755379 0.010316
-2.86819 -0.615284 0.134414 0.0742267 0.0155743
-2.86819 -0.615284 -0.133343 -0.0741597 0.044462
-2.86819 -0.615284 -0.133343 0.0777446 0.0508176
-2.86819 -0.615284 0.00141802 -0.149796 0.000673759
-2.86112 -0.27122 0.00344354 0.153133 0.0233801
-2.86112 -0.27122 0.131339 -0.0753664 0.00234667
-2.86112 -0.27122 -0.136418 -0.0718485 0.0376682
-2.86112 -0.27122 0.13295 0.0758293 0.00929168
-2.86112 -0.27122 -0.127995 0.0802956 0.0283834
-2.86112 -0.27122 -0.00307496 -0.149593 -0.0136077
-2.8532 0.0809852 0.129507 -0.0773035 -0.0143149
-2.8532 0.0809852 -0.00116641 0.152829 0.00199093
-2.8532 0.0809852 0.129754 0.0758916 0.00289004
-2.8532 0.0809852 -0.131439 -0.0728372 0.0047079
-2.8532 0.0809852 -0.00344354 -0.153133 -0.0233801
-2.8532 0.0809852 -0.131757 0.0782271 0.00232938
-2.85588 0.432493 0.13092 -0.0769378 0.000857041
-2.85588 0.432493 -0.00551321 0.152565 -0.00375948
-2.85588 0.432493 0.128125 0.0771401 -0.00382148
-2.85588 0.432493 -0.130591 -0.0746023 0.000350073
-2.85588 0.432493 0.00116641 -0.152829 -0.00199093
-2.85588 0.432493 -0.133535 0.0760993 0.0005942
-2.86856 0.783392 0.133638 -0.075425 1.57803e-05
-2.86856 0.783392 0.00060991 0.152017 0.012799
-2.86856 0.783392 0.129672 0.076909 0.00816008
-2.86856 0.783392 -0.128022 -0.0764658 0.00446129
-2.86856 0.783392 0.00551321 -0.152565 0.00375948
-2.86856 0.783392 -0.133264 0.0769085 0.0137249
-2.86716 1.13303 0.129062 -0.0751082 -0.00479118
-2.86716 1.13303 0.00700629 0.152745 0.000466007
-2.86716 1.13303 0.13502 0.0753243 -0.000947904
-2.86716 1.13303 -0.133873 -0.0751087 0.00108186
-2.86716 1.13303 -0.00060991 -0.152017 -0.012799
-2.86716 1.13303 -0.126445 0.0782333 0.00954267
-2.85104 1.48435 0.128014 -0.0774208 -0.00145591
-2.85104 1.48435 0.132012 0.075769 0.000915399
-2.85104 1.48435 -0.133452 -0.0745118 0.00881715
-2.85104 1.48435 -0.00700629 -0.152745 -0.000466007
-2.85104 1.48435 0.00214379 0.152619 -0.000444182
-2.85104 1.48435 -0.12971 0.0775172 0.00184599
-2.84611 1.83537 0.13126 0.076247 0.00300526
-2.84611 1.83537 0.129868 -0.0768498 0.00137261
-2.84611 1.83537 -0.131328 0.0766214 0.000754016
-2.84611 1.83537 -0.00214379 -0.152619 0.000444182
-2.84611 1.83537 0.000196067 0.152072 0.00292331
-2.84611 1.83537 -0.131854 -0.0751016 0.00228506
-2.84566 2.18513 0.130815 0.0768992 0.00437674
-2.84566 2.18513 -0.000196067 -0.152072 -0.00292331
-2.84566 2.18513 0.131064 -0.0758247 7.68767e-05
-2.84566 2.18513 -0.132449 0.0758007 -4.94166e-05
-2.84566 2.18513 -0.00146584 0.151557 0.00397064
-2.84566 2.18513 -0.131524 -0.0754503 -0.00217577
-2.84903 2.53371 0.130868 0.0767213 -0.00149568
-2.84903 2.53371 0.00146584 -0.151557 -0.00397064
-2.84903 2.53371 0.132281 -0.0746575 0.000410388
-2.84903 2.53371 -0.134211 0.0753237 0.00485943
-2.84903 2.53371 -0.00506962 0.150851 0.0163502
-2.84903 2.53371 -0.130983 -0.075756 -0.00402707
